,group_id,member_id,spectrometer,years,dys,month_name
507,YGH,WPH,D7,2019,0.052083333333333336,January
508,BZR,WRH,A4,2019,0.07013888888888889,November
509,KJR,XZZ,C5,2019,0.052083333333333336,May
510,HAE,KFK,A4,2019,0.07013888888888889,March
511,XSO,RRV,B4,2019,0.07013888888888889,May
512,LPA,RZE,C5,2019,0.07013888888888889,December
513,XSO,ZEJ,D7,2020,0.0034722222222222225,August
514,GQF,QPF,C5,2020,0.010416666666666666,October
515,WUB,GJR,N4,2020,0.052083333333333336,October
516,PMQ,LGE,B4,2019,0.010416666666666666,December
517,EJO,QED,N4,2017,0.010416666666666666,May
518,VGY,DBZ,B4,2019,0.010416666666666666,July
519,BZR,BZO,C5,2019,0.07013888888888889,May
520,GQF,RAM,P6,2019,0.07013888888888889,March
521,OLP,YPT,P6,2018,0.06458333333333334,December
522,PCG,PKK,A4,2020,0.07013888888888889,February
523,NAX,QIN,C5,2018,0.052083333333333336,October
524,WUB,MDZ,N4,2017,0.010416666666666666,January
525,UVC,FBV,N4,2019,0.034722222222222224,September
526,AVW,CAH,A4,2020,0.010416666666666666,December
527,NAX,PNX,N4,2019,0.02986111111111112,July
528,OLP,DAD,C5,2017,0.052083333333333336,August
529,KDC,UAC,C5,2019,0.052083333333333336,October
530,AVW,NMJ,D7,2020,0.034722222222222224,February
531,LPA,WSU,B4,2019,0.06458333333333334,October
532,UVC,ZQC,D7,2020,0.010416666666666666,September
533,EJO,ZSP,N4,2019,0.0034722222222222225,March
534,WTV,XFS,D7,2020,0.07013888888888889,October
535,PCG,HCQ,N4,2017,0.010416666666666666,January
536,OLP,YPT,D7,2020,0.06458333333333334,August
537,LPU,FLO,B4,2020,0.034722222222222224,September
538,LPU,FLO,D7,2017,0.0034722222222222225,November
539,KJR,UTQ,B4,2017,0.0034722222222222225,December
540,PMQ,OUX,P6,2017,0.0034722222222222225,December
541,VGY,COM,C5,2019,0.034722222222222224,September
542,LPU,NAB,P6,2017,0.02986111111111112,June
543,OLP,DAD,D7,2019,0.010416666666666666,April
544,GNT,CBW,N4,2017,0.06458333333333334,February
545,WUB,UPN,D7,2018,0.0034722222222222225,December
546,KJR,JIY,B4,2018,0.052083333333333336,June
547,PMQ,LGE,D7,2018,0.07013888888888889,April
548,WUB,GJR,C5,2020,0.0034722222222222225,December
549,PMQ,PTJ,N4,2020,0.06458333333333334,January
550,UVC,FBV,B4,2019,0.010416666666666666,June
551,XSO,RRV,D7,2018,0.02986111111111112,April
552,WUB,GJR,N4,2019,0.07013888888888889,July
553,XSO,FOK,P6,2020,0.010416666666666666,February
554,LPA,TCK,N4,2019,0.06458333333333334,December
555,NAX,PNX,B4,2018,0.06458333333333334,July
556,XSO,ZEJ,D7,2017,0.06458333333333334,February
557,LPA,EFZ,D7,2020,0.0034722222222222225,February
558,YGH,SPM,D7,2020,0.052083333333333336,February
559,BZR,TNA,C5,2018,0.07013888888888889,March
560,EJO,OCF,B4,2019,0.010416666666666666,November
561,LPU,VDP,B4,2020,0.02986111111111112,October
562,GNT,AEO,P6,2017,0.02986111111111112,October
563,KJR,JIY,N4,2020,0.052083333333333336,August
564,EJO,CYT,A4,2018,0.010416666666666666,March
565,GNT,IEZ,B4,2017,0.010416666666666666,March
566,NAX,ULS,A4,2017,0.06458333333333334,August
567,GNT,KFZ,P6,2020,0.010416666666666666,October
568,PCG,HCQ,D7,2018,0.0034722222222222225,July
569,VGY,USL,C5,2018,0.052083333333333336,October
570,PCG,KJC,A4,2017,0.034722222222222224,August
571,GQF,IHZ,A4,2018,0.07013888888888889,June
572,OLP,YPT,D7,2020,0.07013888888888889,June
573,BZR,IKA,P6,2018,0.034722222222222224,April
574,BZR,TNA,B4,2018,0.0034722222222222225,November
575,NAX,MPB,B4,2018,0.06458333333333334,August
576,LPU,NAB,N4,2018,0.034722222222222224,January
577,PMQ,LGE,B4,2019,0.010416666666666666,August
578,PMQ,HWC,B4,2019,0.02986111111111112,March
579,NAX,PNX,N4,2017,0.07013888888888889,January
580,YGH,OOV,N4,2020,0.010416666666666666,April
581,GMD,HWX,D7,2017,0.034722222222222224,October
582,KDC,YVJ,P6,2018,0.06458333333333334,July
583,WUB,KSQ,D7,2020,0.07013888888888889,June
584,BZR,IKA,B4,2020,0.034722222222222224,March
585,LPU,NAB,A4,2020,0.052083333333333336,March
586,VGY,VSZ,D7,2020,0.052083333333333336,May
587,OLP,VXR,P6,2018,0.06458333333333334,December
588,BZR,BZO,N4,2018,0.052083333333333336,April
589,UWT,ZKC,N4,2017,0.07013888888888889,February
590,LPA,WSU,D7,2018,0.052083333333333336,March
591,LPU,IPX,A4,2019,0.010416666666666666,November
592,KJR,XZZ,N4,2018,0.010416666666666666,May
593,LPU,NAB,N4,2019,0.02986111111111112,March
594,WUB,CER,D7,2020,0.06458333333333334,December
595,GMD,PHU,D7,2020,0.06458333333333334,October
596,PMQ,HWC,P6,2017,0.034722222222222224,September
597,GMD,DKW,P6,2019,0.07013888888888889,March
598,VGY,III,B4,2018,0.034722222222222224,January
599,WTV,PBM,A4,2018,0.0034722222222222225,April
600,PMQ,OUX,C5,2019,0.0034722222222222225,July
601,KDC,PUQ,B4,2019,0.0034722222222222225,May
602,NAX,XGT,N4,2017,0.010416666666666666,September
603,WUB,KSQ,P6,2020,0.07013888888888889,December
604,AVW,ISA,B4,2019,0.010416666666666666,October
605,NAX,PNX,A4,2017,0.06458333333333334,April
606,BZR,TNA,D7,2020,0.0034722222222222225,December
607,OLP,GIB,B4,2020,0.02986111111111112,March
608,UWT,JIG,D7,2017,0.06458333333333334,February
609,XSO,RRV,C5,2019,0.0034722222222222225,August
610,LPU,IPX,C5,2020,0.06458333333333334,November
611,AVW,UZA,C5,2019,0.0034722222222222225,July
612,GNT,IEZ,N4,2018,0.0034722222222222225,March
613,PMQ,OUX,P6,2020,0.06458333333333334,May
614,VGY,USL,B4,2018,0.07013888888888889,October
615,LPU,IPX,A4,2020,0.010416666666666666,August
616,OLP,LIJ,D7,2020,0.010416666666666666,May
617,KDC,YVJ,N4,2017,0.07013888888888889,October
618,EJO,ZSP,C5,2020,0.06458333333333334,February
619,GNT,KFZ,A4,2017,0.06458333333333334,October
620,WUB,GJR,P6,2020,0.06458333333333334,October
621,EJO,ZSP,B4,2018,0.07013888888888889,January
622,PCG,HCQ,A4,2020,0.02986111111111112,August
623,LPA,TCK,C5,2018,0.034722222222222224,November
624,EJO,MQX,B4,2020,0.0034722222222222225,February
625,UVC,SXJ,D7,2017,0.0034722222222222225,December
626,KDC,YVJ,N4,2019,0.02986111111111112,May
627,PCG,HCQ,N4,2018,0.02986111111111112,November
628,YGH,UNM,B4,2018,0.06458333333333334,October
629,LPA,OTP,D7,2019,0.07013888888888889,January
630,AVW,NMJ,N4,2020,0.02986111111111112,September
631,OLP,LIJ,C5,2017,0.06458333333333334,August
632,HAE,JOU,D7,2019,0.034722222222222224,February
633,VGY,COM,C5,2019,0.052083333333333336,November
634,WUB,CER,A4,2018,0.034722222222222224,August
635,KJR,JIY,A4,2020,0.07013888888888889,March
636,LPA,RZE,C5,2020,0.02986111111111112,July
637,GQF,HCJ,A4,2019,0.010416666666666666,July
638,PCG,LSM,B4,2018,0.06458333333333334,September
639,UWT,JIG,P6,2020,0.010416666666666666,February
640,GQF,QPF,A4,2017,0.06458333333333334,June
641,BZR,IKA,C5,2019,0.0034722222222222225,June
642,LPU,IPX,P6,2018,0.052083333333333336,September
643,UWT,LKP,C5,2019,0.06458333333333334,February
644,WUB,MDZ,A4,2018,0.02986111111111112,April
645,HAE,JOU,N4,2019,0.02986111111111112,November
646,PMQ,MTO,C5,2020,0.052083333333333336,April
647,BZR,TNA,A4,2017,0.02986111111111112,January
648,XSO,ZEJ,C5,2018,0.010416666666666666,August
649,NAX,QIN,D7,2017,0.052083333333333336,November
650,VGY,VSZ,P6,2018,0.02986111111111112,September
651,PMQ,MTO,D7,2020,0.0034722222222222225,May
652,OLP,DAD,P6,2020,0.034722222222222224,November
653,WTV,ROP,B4,2018,0.010416666666666666,May
654,XSO,ZEJ,N4,2017,0.0034722222222222225,October
655,UVC,FWF,B4,2020,0.07013888888888889,June
656,NAX,XGT,N4,2017,0.010416666666666666,August
657,LPU,JCT,P6,2019,0.034722222222222224,September
658,AVW,UZA,D7,2017,0.02986111111111112,May
659,LPU,NAB,P6,2018,0.034722222222222224,September
660,AVW,UZA,C5,2017,0.07013888888888889,November
661,XSO,RRV,C5,2020,0.052083333333333336,June
662,WUB,UPN,D7,2018,0.052083333333333336,December
663,GNT,RBQ,P6,2020,0.052083333333333336,March
664,PCG,KJC,B4,2017,0.034722222222222224,December
665,UWT,XHC,C5,2020,0.0034722222222222225,May
666,OLP,GIB,B4,2017,0.07013888888888889,July
667,UWT,XHC,B4,2019,0.034722222222222224,July
668,UVC,FBV,C5,2018,0.02986111111111112,March
669,BZR,TNA,P6,2019,0.02986111111111112,September
670,BZR,TNA,D7,2020,0.07013888888888889,May
671,GQF,IHZ,P6,2017,0.07013888888888889,April
672,KDC,UAC,C5,2017,0.02986111111111112,August
673,LPU,FLO,C5,2018,0.07013888888888889,October
674,LPU,IPX,B4,2019,0.06458333333333334,July
675,GMD,CIS,A4,2017,0.07013888888888889,December
676,HAE,TMH,D7,2020,0.010416666666666666,October
677,NAX,PNX,A4,2020,0.02986111111111112,October
678,KDC,PUQ,P6,2017,0.02986111111111112,October
679,XSO,AYH,N4,2018,0.010416666666666666,October
680,UVC,ZQC,N4,2017,0.034722222222222224,October
681,YGH,WPH,C5,2018,0.034722222222222224,September
682,GQF,IHZ,P6,2019,0.06458333333333334,February
683,KDC,YVJ,P6,2020,0.07013888888888889,September
684,KDC,UAC,D7,2018,0.06458333333333334,May
685,UWT,QJJ,A4,2020,0.010416666666666666,March
686,PMQ,LGE,A4,2017,0.010416666666666666,April
687,PCG,KJC,P6,2019,0.034722222222222224,February
688,BZR,BZO,N4,2017,0.06458333333333334,November
689,WUB,KSQ,A4,2020,0.052083333333333336,October
690,OLP,YPT,D7,2017,0.06458333333333334,December
691,NAX,XGT,D7,2018,0.052083333333333336,November
692,PMQ,OUX,N4,2019,0.034722222222222224,April
693,GNT,AEO,N4,2018,0.052083333333333336,March
694,YGH,SPM,N4,2018,0.010416666666666666,March
695,WTV,PBM,B4,2019,0.034722222222222224,June
696,EJO,QED,N4,2017,0.02986111111111112,September
697,UWT,ZKC,N4,2020,0.02986111111111112,January
698,KJR,JIY,C5,2020,0.02986111111111112,February
699,KDC,UAC,D7,2019,0.06458333333333334,October
700,UWT,JIG,A4,2017,0.02986111111111112,January
701,NAX,MPB,B4,2017,0.052083333333333336,July
702,OLP,DAD,C5,2018,0.07013888888888889,February
703,WTV,BTT,D7,2019,0.052083333333333336,December
704,KDC,PUQ,N4,2020,0.06458333333333334,June
705,OLP,LIJ,P6,2017,0.034722222222222224,April
706,PMQ,HWC,A4,2020,0.02986111111111112,May
707,BZR,WRH,A4,2020,0.034722222222222224,February
708,PCG,PKK,C5,2020,0.034722222222222224,December
709,GNT,IEZ,C5,2018,0.02986111111111112,February
710,WTV,ISC,B4,2017,0.010416666666666666,June
711,UVC,SXJ,C5,2017,0.010416666666666666,April
712,WTV,ROP,B4,2019,0.052083333333333336,August
713,NAX,MPB,P6,2017,0.052083333333333336,July
714,YGH,SPM,C5,2019,0.02986111111111112,December
715,GQF,RAM,A4,2017,0.052083333333333336,April
716,BZR,YIR,A4,2018,0.0034722222222222225,March
717,KJR,CWA,D7,2020,0.07013888888888889,July
718,AVW,ISA,N4,2017,0.0034722222222222225,April
719,GNT,IEZ,D7,2019,0.0034722222222222225,June
720,AVW,NMJ,D7,2018,0.07013888888888889,July
721,WUB,UPN,B4,2017,0.010416666666666666,March
722,UVC,ZQC,A4,2019,0.06458333333333334,September
723,OLP,GIB,D7,2020,0.07013888888888889,July
724,BZR,IKA,C5,2019,0.06458333333333334,April
725,XSO,ZEJ,C5,2019,0.06458333333333334,July
726,LPA,TCK,C5,2019,0.07013888888888889,October
727,LPU,NAB,N4,2017,0.07013888888888889,February
728,UWT,XHC,C5,2020,0.034722222222222224,March
729,OLP,GIB,C5,2019,0.0034722222222222225,July
730,GQF,HCJ,A4,2019,0.034722222222222224,January
731,LPU,IPX,N4,2018,0.07013888888888889,December
732,GMD,SOQ,P6,2018,0.02986111111111112,July
733,PMQ,PTJ,D7,2019,0.010416666666666666,March
734,KDC,UAC,D7,2020,0.02986111111111112,July
735,GQF,HCJ,D7,2019,0.02986111111111112,November
736,GQF,ZOJ,A4,2017,0.06458333333333334,February
737,LPU,NAB,D7,2019,0.052083333333333336,October
738,GQF,RAM,A4,2019,0.0034722222222222225,January
739,KDC,YRX,A4,2018,0.052083333333333336,June
740,WUB,KSQ,A4,2019,0.0034722222222222225,August
741,GMD,HWX,N4,2020,0.034722222222222224,September
742,BZR,IKA,B4,2019,0.034722222222222224,February
743,WTV,XFS,C5,2017,0.0034722222222222225,March
744,KJR,HZX,C5,2019,0.02986111111111112,April
745,WTV,BTT,C5,2017,0.010416666666666666,November
746,GMD,HWX,D7,2018,0.052083333333333336,April
747,YGH,OOV,D7,2020,0.052083333333333336,April
748,LPA,OTP,B4,2019,0.02986111111111112,November
749,NAX,MPB,N4,2019,0.06458333333333334,November
750,UWT,XHC,P6,2019,0.052083333333333336,August
751,GQF,QPF,C5,2019,0.052083333333333336,March
752,HAE,KFK,B4,2017,0.0034722222222222225,July
753,WTV,ISC,C5,2017,0.06458333333333334,August
754,NAX,MPB,D7,2019,0.010416666666666666,January
755,PMQ,MTO,D7,2020,0.06458333333333334,March
756,UVC,ZQC,A4,2019,0.06458333333333334,May
757,KJR,UTQ,D7,2017,0.02986111111111112,April
758,YGH,BTT,N4,2017,0.034722222222222224,April
759,VGY,COM,N4,2018,0.010416666666666666,October
760,BZR,IKA,A4,2018,0.052083333333333336,August
761,VGY,USL,P6,2017,0.010416666666666666,March
762,UVC,ZQC,C5,2019,0.02986111111111112,November
763,PCG,PKK,P6,2019,0.02986111111111112,May
764,KJR,XZZ,N4,2018,0.010416666666666666,January
765,GQF,HCJ,D7,2017,0.052083333333333336,January
766,PMQ,LGE,P6,2017,0.06458333333333334,May
767,XSO,FOK,A4,2019,0.02986111111111112,June
768,NAX,PNX,B4,2018,0.02986111111111112,October
769,NAX,ULS,P6,2019,0.034722222222222224,October
770,VGY,VSZ,D7,2019,0.02986111111111112,November
771,WUB,UPN,C5,2018,0.034722222222222224,July
772,PCG,DAA,N4,2020,0.02986111111111112,May
773,WUB,UPN,N4,2019,0.06458333333333334,December
774,WUB,MDZ,C5,2020,0.052083333333333336,September
775,LPU,FLO,B4,2017,0.052083333333333336,April
776,PCG,HCQ,A4,2020,0.06458333333333334,September
777,GQF,RAM,B4,2019,0.034722222222222224,April
778,PMQ,MTO,C5,2020,0.010416666666666666,March
779,YGH,SPM,P6,2018,0.07013888888888889,January
780,HAE,JOU,N4,2019,0.02986111111111112,May
781,LPU,VDP,A4,2018,0.052083333333333336,July
782,GMD,SOQ,P6,2017,0.052083333333333336,October
783,BZR,WRH,A4,2020,0.052083333333333336,September
784,BZR,YIR,D7,2017,0.07013888888888889,March
785,UVC,VOE,N4,2018,0.0034722222222222225,November
786,XSO,ZEJ,D7,2019,0.07013888888888889,December
787,XSO,SWX,D7,2019,0.0034722222222222225,May
788,HAE,JPQ,D7,2018,0.010416666666666666,May
789,WUB,CER,N4,2019,0.034722222222222224,May
790,LPU,IPX,N4,2019,0.0034722222222222225,February
791,UWT,JIG,C5,2019,0.06458333333333334,December
792,WUB,KSQ,A4,2017,0.06458333333333334,March
793,PMQ,HWC,B4,2018,0.07013888888888889,December
794,LPA,OTP,D7,2018,0.06458333333333334,April
795,GMD,SOQ,N4,2020,0.052083333333333336,February
796,KJR,UTQ,C5,2019,0.034722222222222224,April
797,LPA,EFZ,P6,2018,0.0034722222222222225,January
798,PCG,KJC,B4,2020,0.02986111111111112,September
799,YGH,SPM,B4,2017,0.052083333333333336,February
800,PMQ,OUX,B4,2020,0.06458333333333334,July
801,GNT,CBW,A4,2020,0.07013888888888889,October
802,AVW,UZA,D7,2018,0.052083333333333336,November
803,KDC,YRX,B4,2019,0.034722222222222224,May
804,GQF,ZOJ,N4,2017,0.010416666666666666,November
805,LPA,OTP,A4,2019,0.02986111111111112,August
806,YGH,SPM,N4,2019,0.06458333333333334,April
807,UWT,QJJ,N4,2017,0.07013888888888889,January
808,GNT,CBW,B4,2017,0.07013888888888889,June
809,HAE,JOU,A4,2019,0.07013888888888889,April
810,VGY,COM,A4,2020,0.06458333333333334,February
811,KJR,UTQ,C5,2018,0.02986111111111112,August
812,UWT,JIG,P6,2019,0.06458333333333334,July
813,UWT,JIG,B4,2017,0.034722222222222224,April
814,EJO,ZSP,B4,2019,0.06458333333333334,May
815,AVW,NMJ,A4,2017,0.02986111111111112,May
816,GNT,IEZ,A4,2018,0.07013888888888889,June
817,PCG,PKK,B4,2018,0.034722222222222224,April
818,KDC,PUQ,C5,2018,0.0034722222222222225,October
819,AVW,ISA,A4,2020,0.052083333333333336,October
820,NAX,QIN,N4,2017,0.034722222222222224,July
821,WTV,ROP,D7,2019,0.02986111111111112,July
822,WUB,KSQ,C5,2019,0.02986111111111112,October
823,PCG,PKK,D7,2018,0.010416666666666666,December
824,HAE,JOU,P6,2019,0.0034722222222222225,August
825,GQF,HCJ,N4,2020,0.0034722222222222225,September
826,YGH,OOV,A4,2019,0.07013888888888889,January
827,KDC,YVJ,B4,2018,0.010416666666666666,June
828,HAE,FUK,B4,2017,0.06458333333333334,January
829,WUB,MDZ,P6,2020,0.0034722222222222225,August
830,YGH,WPH,D7,2020,0.034722222222222224,June
831,UVC,FWF,B4,2020,0.02986111111111112,October
832,XSO,RRV,C5,2020,0.052083333333333336,January
833,YGH,OOV,P6,2019,0.07013888888888889,January
834,PCG,DAA,P6,2017,0.0034722222222222225,December
835,AVW,UZA,B4,2018,0.052083333333333336,July
836,WUB,MDZ,B4,2018,0.010416666666666666,December
837,UWT,QJJ,N4,2020,0.02986111111111112,May
838,GMD,PHU,B4,2019,0.0034722222222222225,June
839,HAE,FUK,A4,2019,0.0034722222222222225,August
840,GQF,IHZ,B4,2017,0.02986111111111112,August
841,LPU,FLO,A4,2018,0.0034722222222222225,August
842,EJO,CYT,N4,2017,0.010416666666666666,April
843,VGY,DBZ,A4,2019,0.02986111111111112,November
844,AVW,EPL,D7,2018,0.034722222222222224,March
845,LPA,EFZ,B4,2019,0.034722222222222224,March
846,BZR,IKA,A4,2018,0.06458333333333334,January
847,HAE,KFK,N4,2020,0.034722222222222224,June
848,KDC,YRX,A4,2020,0.06458333333333334,March
849,UWT,ZKC,B4,2019,0.06458333333333334,October
850,BZR,WRH,P6,2017,0.07013888888888889,February
851,WTV,XFS,N4,2019,0.07013888888888889,September
852,HAE,TMH,P6,2020,0.034722222222222224,July
853,VGY,III,N4,2020,0.010416666666666666,April
854,GQF,IHZ,N4,2018,0.07013888888888889,April
855,HAE,JOU,N4,2019,0.06458333333333334,June
856,GMD,SOQ,C5,2020,0.010416666666666666,March
857,PCG,LSM,B4,2017,0.06458333333333334,April
858,GMD,DKW,N4,2020,0.034722222222222224,March
859,HAE,KFK,C5,2019,0.0034722222222222225,December
860,GNT,AEO,B4,2018,0.07013888888888889,July
861,WTV,ISC,B4,2018,0.010416666666666666,December
862,WUB,KSQ,B4,2019,0.034722222222222224,March
863,LPA,TCK,N4,2017,0.052083333333333336,July
864,UVC,FBV,P6,2018,0.02986111111111112,August
865,BZR,WRH,D7,2020,0.07013888888888889,April
866,HAE,FUK,N4,2018,0.052083333333333336,April
867,PCG,DAA,A4,2018,0.06458333333333334,October
868,UVC,VOE,N4,2019,0.010416666666666666,May
869,LPU,VDP,A4,2019,0.034722222222222224,June
870,GMD,PHU,D7,2018,0.010416666666666666,August
871,NAX,ULS,P6,2017,0.07013888888888889,June
872,GNT,AEO,N4,2017,0.0034722222222222225,May
873,YGH,BTT,C5,2019,0.07013888888888889,February
874,LPU,VDP,A4,2020,0.02986111111111112,August
875,WTV,XFS,A4,2020,0.0034722222222222225,April
876,LPA,OTP,P6,2019,0.06458333333333334,July
877,AVW,EPL,A4,2018,0.07013888888888889,May
878,EJO,ZSP,B4,2019,0.06458333333333334,May
879,GMD,HWX,N4,2020,0.06458333333333334,December
880,PMQ,MTO,D7,2017,0.02986111111111112,October
881,AVW,EPL,P6,2017,0.06458333333333334,February
882,GNT,RBQ,C5,2020,0.02986111111111112,November
883,WTV,XFS,N4,2017,0.02986111111111112,August
884,AVW,EPL,N4,2019,0.052083333333333336,October
885,YGH,BTT,P6,2017,0.034722222222222224,December
886,YGH,UNM,D7,2020,0.06458333333333334,June
887,GMD,HWX,B4,2017,0.06458333333333334,January
888,WTV,XFS,N4,2017,0.052083333333333336,January
889,UVC,VOE,D7,2017,0.052083333333333336,September
890,GMD,SOQ,A4,2017,0.052083333333333336,July
891,GNT,RBQ,C5,2019,0.07013888888888889,September
892,EJO,MQX,A4,2017,0.034722222222222224,July
893,AVW,NMJ,C5,2017,0.010416666666666666,October
894,XSO,ZEJ,B4,2020,0.07013888888888889,August
895,HAE,FUK,A4,2017,0.010416666666666666,November
896,UVC,FWF,A4,2018,0.052083333333333336,July
897,WUB,CER,A4,2019,0.0034722222222222225,May
898,XSO,FOK,B4,2018,0.06458333333333334,August
899,VGY,DBZ,C5,2019,0.06458333333333334,April
900,OLP,GIB,P6,2018,0.02986111111111112,August
901,GQF,IHZ,N4,2017,0.010416666666666666,April
902,HAE,TMH,D7,2019,0.02986111111111112,July
903,WTV,XFS,P6,2018,0.02986111111111112,December
904,LPA,RZE,A4,2020,0.07013888888888889,February
905,UWT,JIG,C5,2019,0.07013888888888889,June
906,WUB,KSQ,B4,2018,0.06458333333333334,October
907,YGH,OOV,N4,2018,0.0034722222222222225,August
908,EJO,CYT,C5,2019,0.07013888888888889,December
909,GMD,PHU,D7,2017,0.06458333333333334,July
910,OLP,GIB,D7,2020,0.07013888888888889,November
911,HAE,JPQ,D7,2020,0.07013888888888889,January
912,UVC,FBV,D7,2019,0.0034722222222222225,October
913,KJR,UTQ,B4,2018,0.052083333333333336,November
914,GMD,SOQ,N4,2018,0.07013888888888889,February
915,PMQ,LGE,B4,2017,0.02986111111111112,July
916,VGY,VSZ,P6,2020,0.034722222222222224,June
917,WTV,BTT,A4,2018,0.02986111111111112,December
918,NAX,ULS,C5,2019,0.010416666666666666,April
919,AVW,NMJ,B4,2019,0.07013888888888889,May
920,LPA,TCK,B4,2018,0.02986111111111112,October
921,PMQ,MTO,P6,2017,0.02986111111111112,August
922,OLP,GIB,A4,2019,0.07013888888888889,August
923,UWT,LKP,D7,2019,0.052083333333333336,April
924,VGY,COM,D7,2018,0.02986111111111112,November
925,BZR,WRH,N4,2019,0.06458333333333334,August
926,AVW,EPL,N4,2017,0.06458333333333334,December
927,NAX,XGT,P6,2019,0.0034722222222222225,October
928,EJO,MQX,N4,2017,0.06458333333333334,September
929,GNT,KFZ,N4,2020,0.07013888888888889,June
930,PCG,KJC,D7,2020,0.0034722222222222225,August
931,GQF,ZOJ,C5,2018,0.010416666666666666,May
932,LPA,OTP,B4,2020,0.052083333333333336,July
933,GMD,SOQ,C5,2017,0.07013888888888889,September
934,EJO,CYT,D7,2017,0.02986111111111112,November
935,VGY,VSZ,B4,2018,0.07013888888888889,May
936,LPU,FLO,D7,2018,0.06458333333333334,June
937,GQF,RAM,D7,2020,0.010416666666666666,December
938,UWT,QJJ,C5,2020,0.0034722222222222225,January
939,GQF,QPF,P6,2018,0.06458333333333334,November
940,NAX,MPB,D7,2019,0.0034722222222222225,July
941,YGH,WPH,A4,2019,0.07013888888888889,October
942,LPA,OTP,C5,2017,0.02986111111111112,July
